"Nível territorial","Seleção atual","codigo_ibge","regint_id","city_id","city","nro_medicoes","tcp_down_median_mbps","tcp_up_median_mbps","rtt_median_ms","rtt_lost_package_pct","jitter_download_ms","jitter_upload_ms","nro_asns","medicoes_ipv6_porc"
"Federação","Brasil","29","2908","2910859","FILADÉLFIA",10,34.581345,54.333956,48.08,2.5,0.474,0.627,1,0
"Federação","Brasil","29","2903","2910909","FIRMINO ALVES",5,13.784615,15.0752,31.988,1.5,0.459,0.726,1,0
"Federação","Brasil","29","2903","2911006","FLORESTA AZUL",1,29.574427,4.341939,29.999,NA,1.973,1.086,1,0
"Federação","Brasil","29","2906","2911105","FORMOSA DO RIO PRETO",11,4.08231,16.184736,46.7845,12.2,0.7485,1.9585,1,63.6363636363636
"Federação","Brasil","29","2904","2911204","GANDU",10,19.954726,39.337002,40.822,4.5,1.088,2.24,1,0
"Federação","Brasil","29","2910","2911253","GAVIÃO",2,9.7128935,12.986673,58.09,0,3.0365,7.0395,1,0
"Federação","Brasil","29","2907","2911303","GENTIO DO OURO",18,133.662031,339.5797135,29.735,0,0.364,0.2145,1,0
"Federação","Brasil","29","2909","2911402","GLÓRIA",8,10.965295,29.4539055,73.1975,0,2.44,8.8855,1,0
"Federação","Brasil","29","2904","2911501","GONGOGI",3,4.594986,10.839807,74.98,0,4.979,5.1745,1,0
"Federação","Brasil","29","2902","2911600","GOVERNADOR MANGABEIRA",7,5.454732,24.015203,91.472,2.5,4.613,14.254,2,0
"Federação","Brasil","29","2905","2911659","GUAJERU",2,23.656122,22.01354,32.43,0,1.114,0.928,1,0
"Federação","Brasil","29","2905","2911709","GUANAMBI",67,56.0104825,75.768256,27.317,0,0.6255,0.719,3,1.49253731343284
"Federação","Brasil","29","2903","2911808","GUARATINGA",3,0.561112,3.889044,150.34,10,14.59,11.736,1,0
"Federação","Brasil","29","2909","2911857","HELIÓPOLIS",4,43.971737,54.49862,41.331,0.5,1.9385,2.9115,1,0
"Federação","Brasil","29","2910","2911907","IAÇU",4,16.084718,22.7934065,68.2805,19,15.543,5.154,1,0
"Federação","Brasil","29","2905","2912004","IBIASSUCÊ",13,29.672001,56.474196,31.601,0,3.51,6.337,1,0
"Federação","Brasil","29","2903","2912103","IBICARAÍ",15,26.009992,87.63487,34.594,2.4,1.551,1.205,2,6.66666666666667
"Federação","Brasil","29","2904","2912202","IBICOARA",8,29.995245,70.177634,33.294,0,1.02,1.275,2,12.5
"Federação","Brasil","29","2903","2912301","IBICUÍ",3,70.1115125,80.379913,26.724,1.75,1.015,0.3885,2,0
"Federação","Brasil","29","2907","2912400","IBIPEBA",11,192.112,129.296585,57.682,0,0.544,0.502,1,18.1818181818182
"Federação","Brasil","29","2910","2912608","IBIQUERA",2,48.955523,107.2574705,60.8855,1,2.614,12.5405,1,0
"Federação","Brasil","29","2903","2912707","IBIRAPITANGA",1,1.892802,7.911264,72.779,2,2.313,3.244,1,0
"Federação","Brasil","29","2903","2912806","IBIRAPUÃ",7,12.072251,15.0399075,219.9145,0.9,1.719,9.5595,2,14.2857142857143
"Federação","Brasil","29","2904","2912905","IBIRATAIA",8,19.416155,48.213074,55.144,0,1.28,2.01,2,0
"Federação","Brasil","29","2910","2913002","IBITIARA",4,3.288692,193.087494,63.293,2,1.969,1.562,1,0
"Federação","Brasil","29","2907","2913101","IBITITÁ",2,6.522989,16.2368385,52.395,0,7.8595,3.14,1,0
"Federação","Brasil","29","2907","2913200","IBOTIRAMA",147,32.429759,35.657698,56.747,0,1.6065,1.0365,3,10.8843537414966
"Federação","Brasil","29","2905","2913408","IGAPORÃ",11,46.397738,162.712415,37.5675,0,2.902,1.9825,2,27.2727272727273
"Federação","Brasil","29","2902","2913457","IGRAPIÚNA",6,51.1186685,99.289448,40.4975,16,1.742,1.777,1,0
"Federação","Brasil","29","2904","2913507","IGUAÍ",4,58.8193015,80.530537,30.686,0,1.357,1.1045,1,0
"Federação","Brasil","29","2903","2913606","ILHÉUS",271,62.5631815,66.326184,43.589,0,1.8395,0.773,9,21.7712177121771
"Federação","Brasil","29","2901","2913705","INHAMBUPE",6,93.691158,84.9548795,42.535,2.5,3.07,2.267,2,0
"Federação","Brasil","29","2910","2913804","IPECAETÁ",1,1.653376,8.373269,49.289,6,3.126,1.129,1,0
"Federação","Brasil","29","2904","2913903","IPIAÚ",57,31.8009745,44.2948945,38.3885,0,1.465,0.792,4,3.50877192982456
"Federação","Brasil","29","2910","2914000","IPIRÁ",23,43.536945,34.555782,20.214,0,0.371,0.251,2,8.69565217391304
"Federação","Brasil","29","2907","2914109","IPUPIARA",4,30.967997,31.0481655,36.0395,0,2.4385,0.726,1,0
"Federação","Brasil","29","2904","2914208","IRAJUBA",1,1.646425,2.356818,112.49,NA,25.71,1.28,1,0
"Federação","Brasil","29","2910","2914406","IRAQUARA",9,94.095252,82.6120445,49.031,3,1.213,1.056,2,0
"Federação","Brasil","29","2910","2914505","IRARÁ",8,2.3270515,20.763407,121.8775,2.1,15.79,2.4095,3,0
"Federação","Brasil","29","2907","2914604","IRECÊ",370,68.278209,56.9214315,46.0735,0,0.5335,0.55,4,14.5945945945946
"Federação","Brasil","29","2903","2914653","ITABELA",14,19.720759,31.903888,50.548,2.5,7.1605,1.9025,2,21.4285714285714
"Federação","Brasil","29","2910","2914703","ITABERABA",46,57.280588,63.014647,43.9425,0,1.077,0.664,4,10.8695652173913
"Federação","Brasil","29","2903","2914802","ITABUNA",138,38.672701,54.913489,52.3385,0.2,1.161,0.791,11,28.2608695652174
"Federação","Brasil","29","2903","2914901","ITACARÉ",122,90.990578,103.886597,39.134,0,1.105,0.692,4,14.7540983606557
"Federação","Brasil","29","2910","2915007","ITAETÉ",9,2.970154,5.456704,72.127,3.5,2.833,1.191,1,22.2222222222222
"Federação","Brasil","29","2904","2915106","ITAGI",12,16.479976,16.104729,98.73,0.5,2.0965,9.63,1,41.6666666666667
"Federação","Brasil","29","2904","2915205","ITAGIBÁ",2,5.95335,43.344242,26.679,0,2.386,4.716,1,0
"Federação","Brasil","29","2907","2915353","ITAGUAÇU DA BAHIA",7,32.740383,143.2507135,67.022,0,0.7635,1.296,1,14.2857142857143
"Federação","Brasil","29","2903","2915403","ITAJU DO COLÔNIA",5,1.903664,214.209167,65.348,9,2.128,0.428,1,0
"Federação","Brasil","29","2903","2915601","ITAMARAJU",87,63.2442035,62.0981555,30.447,0,1.1755,0.9575,6,11.4942528735632
"Federação","Brasil","29","2904","2915700","ITAMARI",9,35.605052,39.758999,15.888,0.5,1.802,0.714,2,0
"Federação","Brasil","29","2904","2915809","ITAMBÉ",37,21.81845,20.745983,28.055,0.4,0.592,1.068,5,2.7027027027027
"Federação","Brasil","29","2901","2915908","ITANAGRA",5,15.801,58.656638,46.1675,0,4.9685,2.801,2,0
"Federação","Brasil","29","2903","2916005","ITANHÉM",4,180.112797,255.665726,24.7735,0,0.35,0.437,1,0
"Federação","Brasil","29","2902","2916104","ITAPARICA",138,52.1381245,48.490533,30.588,5.75,0.728,0.3755,5,0.72463768115942
"Federação","Brasil","29","2903","2916203","ITAPÉ",26,35.23693,22.684053,45.526,0,3.917,0.487,3,7.69230769230769
"Federação","Brasil","29","2903","2916302","ITAPEBI",4,14.6093165,38.6811215,94.784,0.4,14.834,0.824,2,0
"Federação","Brasil","29","2904","2916401","ITAPETINGA",179,15.5952115,20.1545565,31.012,0,2.03,2.3665,5,75.9776536312849
"Federação","Brasil","29","2901","2916500","ITAPICURU",21,45.43172,63.200726,33.783,0,1.912,0.982,2,9.52380952380952
"Federação","Brasil","29","2904","2916708","ITAQUARA",2,12.791432,34.370547,49.649,NA,1.442,1.028,1,0
"Federação","Brasil","29","2904","2916807","ITARANTIM",18,17.35418,37.03462,33.95,1.2,2.126,1.818,2,11.1111111111111
"Federação","Brasil","29","2902","2916856","ITATIM",1,53.989479,45.460339,34.3,NA,0.131,0.438,1,0
"Federação","Brasil","29","2908","2917003","ITIÚBA",32,55.7706085,89.8761985,41.509,7.75,1.0795,1.4045,1,0
"Federação","Brasil","29","2904","2917201","ITUAÇU",5,7.73822,17.320169,109.193,0,1.096,5.778,1,0
"Federação","Brasil","29","2902","2917300","ITUBERÁ",15,15.7308555,50.352531,72.151,0.35,1.376,3.7105,3,33.3333333333333
"Federação","Brasil","29","2906","2917359","JABORANDI",1,82.615997,133.891006,28.197,0,1.577,2.386,1,0
"Federação","Brasil","29","2905","2917409","JACARACI",1,31.382132,19.299688,33.19,0,1.09,1.041,1,0
"Federação","Brasil","29","2910","2917508","JACOBINA",71,33.102388,51.766968,52.716,0.1,1.6225,1.7905,5,12.6760563380282
"Federação","Brasil","29","2904","2917607","JAGUAQUARA",89,50.8754995,20.3786205,40.4335,0,0.0555,0.5565,3,0
"Federação","Brasil","29","2908","2917706","JAGUARARI",11,24.466518,31.2060315,153.199,2,1.251,4.3965,4,0
"Federação","Brasil","29","2902","2917805","JAGUARIPE",2,25.583512,25.730264,76.703,0.25,4.2095,4.828,1,0
"Federação","Brasil","29","2901","2917904","JANDAÍRA",1,0.651632,NA,90.38,1,5.111,10.69,1,0
"Federação","Brasil","29","2909","2918100","JEREMOABO",39,73.2301235,129.255635,56.391,0.25,0.367,0.843,3,15.3846153846154
"Federação","Brasil","29","2904","2918308","JITAÚNA",9,31.1453,35.307404,44.686,5,2.121,1.599,1,22.2222222222222
"Federação","Brasil","29","2907","2918357","JOÃO DOURADO",56,5.54719,140.2578625,42.2625,1.1,0.395,0.3995,3,37.5
"Federação","Brasil","29","2908","2918407","JUAZEIRO",93,18.8125765,45.206424,56.2535,0.25,0.9575,1.386,7,17.2043010752688
"Federação","Brasil","29","2907","2918506","JUSSARA",3,0.86041,NA,44.696,NA,1.063,0.904,1,0
"Federação","Brasil","29","2904","2918605","JUSSIAPE",3,49.1752355,53.5189715,68.849,0,2.59,6.1275,1,33.3333333333333
"Federação","Brasil","29","2904","2918704","LAFAIETE COUTINHO",1,58.485596,74.233398,18.777,0,1.032,0.52,1,0
"Federação","Brasil","29","2902","2918803","LAJE",2,39.168544,49.265475,61.5645,0.5,4.8565,3.021,1,0
"Federação","Brasil","29","2904","2919058","LAJEDO DO TABOCAL",2,1.3938555,9.1485315,77.324,NA,22.371,0.1815,1,0
"Federação","Brasil","29","2910","2919108","LAMARÃO",2,28.224017,45.745403,37.996,0,1.378,0.242,1,0
"Federação","Brasil","29","2907","2919157","LAPÃO",19,20.220041,16.496256,44.291,0,1.3,0.905,2,21.0526315789474
"Federação","Brasil","29","2901","2919207","LAURO DE FREITAS",215,54.06175,37.171125,45.9725,0,0.1275,0.211,14,9.30232558139535
"Federação","Brasil","29","2910","2919306","LENÇÓIS",1,31.212454,105.905823,35.599,NA,0.301,0.252,1,0
"Federação","Brasil","29","2905","2919405","LICÍNIO DE ALMEIDA",17,64.562901,93.60059,14.595,0,0.614,0.322,1,35.2941176470588
"Federação","Brasil","29","2904","2919504","LIVRAMENTO DE NOSSA SENHORA",16,24.924334,48.392722,41.942,1,2.173,2.155,2,6.25
"Federação","Brasil","29","2906","2919553","LUÍS EDUARDO MAGALHÃES",1,61.092953,61.538284,60.287,0,1.04,1.648,1,0
"Federação","Brasil","29","2910","2919603","MACAJUBA",5,67.686218,81.450867,37.2175,0,2.3955,3.585,1,20
"Federação","Brasil","29","2904","2919702","MACARANI",3,47.763739,23.316742,18.99,0,0.956,6.224,2,0
"Federação","Brasil","29","2905","2919801","MACAÚBAS",22,6.726246,22.17031,42.081,0,3.772,1.173,2,50
"Federação","Brasil","29","2901","2919926","MADRE DE DEUS",16,94.288734,67.805845,90.499,1,3.822,1.36,2,12.5
"Federação","Brasil","29","2904","2919959","MAETINGA",9,19.861287,27.328635,59.1775,2.5,10.447,3.762,1,0
"Federação","Brasil","29","2904","2920007","MAIQUINIQUE",6,76.258171,57.763648,31.14,0,2.954,0.634,1,33.3333333333333
